Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
87,2026-09-06,824385,2026-09-06T17:40:00Z,Scheduled,Progressive Field,Detroit Tigers @ Cleveland Guardians,Away,701678,Hao-Yu Lee,Detroit Tigers,Cleveland Guardians,2B,R,No,,97,285,262,69,13,1,8,30,37,20,0,68,0.263,0.313,0.412,0.725,12,47,41,7,1,0.171,0.0213,24,78,68,18,2,0.265,0.0256,342,93,4.9,25.2,32.8,27.8,39.5,13.8,28.4,41.1,26.5,8.0,4.2,8.0,46.4,83.1,15.4,0.555,70.1,95.7,112.2,22.9,13.1,6.4,54.3,32.6,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,32.6,Weak,0.951,Good,4.3,47.8,96.1,0.583,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.33,8.33,Strong positive regression,Weak Contact-First Profile profile. 4.9% barrel rate; 83.1 mph average exit velocity; 28.4% air-ball rate; 41.1% pull-air rate; 8.0% HR-launch rate.,0.0281,0.0292,4.05,18,5,32.8,0.55,55.0,Recently homered,668909.0,Gavin Williams,R,RHB vs RHP,28,28,163.0,3.81,1.09,27,1.49,11.98,2.76,797.0,6.0,26.5,12.3,38.1,29.9,83.5,95.4,116.0,0.63,27.0,40.4,98.8,0.584,5.5,Sweeper,R,RHB vs RHP,46.2,153,0.286,0.34,0.464,0.804,6,12,36,0.0392,5.5,0.551,263,0.0532,6.3,0.661,0,0,0,0/0,,,,,0,0,0,44.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,448,4-Seam Fastball,34.151785714285715,153.0,Curveball,28.348214285714285,127.0,Sweeper,26.5625,119.0,Sinker,10.491071428571429,47.0,Cutter,0.44642857142857145,2.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.981,0.985,48.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.2,39.5,40.4,47.3,50.0,45.0,44.5,4.66,0.918,1.062,0.985,1.0,0.951,0.951,1.0,11.32,7.08,78.6,23.5,F,Lineup unconfirmed,,,,,,
88,2026-09-06,824309,2026-09-06T19:10:00Z,Scheduled,Coors Field,St. Louis Cardinals @ Colorado Rockies,Away,602104,Ramón Urías,St. Louis Cardinals,Colorado Rockies,3B,R,No,,37,96,82,13,3,0,4,14,9,9,4,17,0.159,0.271,0.341,0.612,11,24,21,3,2,0.143,0.0833,12,28,25,4,2,0.16,0.0714,119,34,5.9,23.0,36.7,28.4,34.9,21.3,29.3,44.7,25.2,8.6,5.9,8.6,72.1,84.0,22.1,0.522,68.8,94.4,106.0,6.6,9.1,1.2,78.8,30.2,Weak,2.0,Pull Power,A-,Elevated power plane,30.2,Weak,0.945,Good,5.9,54.5,94.7,0.563,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.66,2.66,Positive regression,Weak Pull Power profile. 5.9% barrel rate; 84.0 mph average exit velocity; 29.3% air-ball rate; 44.7% pull-air rate; 8.6% HR-launch rate.,0.0417,0.0363,3.87,7,4,20.5,0.34,34.1,Very recent HR,685299.0,Tanner Gordon,R,RHB vs RHP,20,8,88.2,5.18,1.4,17,1.73,7.31,1.62,527.0,5.7,26.8,19.9,40.1,32.1,84.2,95.9,113.3,0.573,17.0,42.1,99.4,0.593,5.9,4-Seam Fastball,R,RHB vs RHP,27.3,58,0.1,0.207,0.14,0.347,0,5,10,0.0,1.3,0.235,161,0.0311,6.2,0.572,0,0,0,0/0,,,,,0,0,0,37.0,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,343,4-Seam Fastball,51.60349854227405,177.0,Changeup,25.072886297376094,86.0,Slider,16.909620991253643,58.0,Curveball,6.41399416909621,22.0,,,,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.984,0.982,40.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.3,38.2,42.1,52.1,82.4,45.0,44.4,4.64,1.35,1.101,0.985,0.94,0.945,0.888,0.98,13.33,11.06,61.1,26.3,F,Lineup unconfirmed,,,,,,
89,2026-09-06,824309,2026-09-06T19:10:00Z,Scheduled,Coors Field,St. Louis Cardinals @ Colorado Rockies,Away,671056,Iván Herrera,St. Louis Cardinals,Colorado Rockies,DH,R,No,,142,637,537,133,24,1,16,87,62,69,27,116,0.248,0.359,0.385,0.744,11,51,46,14,2,0.304,0.0392,27,126,107,30,3,0.28,0.0238,844,160,3.5,27.2,41.1,30.4,28.1,10.5,22.2,50.6,29.6,5.1,2.5,5.1,46.2,83.9,14.2,0.477,70.8,96.1,112.7,34.7,12.0,10.2,43.6,34.0,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.0,Weak,0.955,Good,2.5,59.0,96.0,0.482,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.74,16.74,Strong positive regression,Weak Pull Power profile. 3.5% barrel rate; 83.9 mph average exit velocity; 22.2% air-ball rate; 50.6% pull-air rate; 5.1% HR-launch rate.,0.0251,0.0262,4.05,0,0,33.6,0.0,0.0,Very recent HR,685299.0,Tanner Gordon,R,RHB vs RHP,20,8,88.2,5.18,1.4,17,1.73,7.31,1.62,527.0,5.7,26.8,19.9,40.1,32.1,84.2,95.9,113.3,0.573,17.0,28.2,99.4,0.486,4.3,4-Seam Fastball,R,RHB vs RHP,29.7,431,0.245,0.339,0.379,0.718,10,34,83,0.0232,3.3,0.461,161,0.0311,6.2,0.572,3,1,0,0/1,0.0,0.667,0.0,0.667,0,2,0,32.4,Slight Pitcher Advantage,Below average,46.0,5,Pitch-level Statcast · last 5 MLB games,343,4-Seam Fastball,51.60349854227405,177.0,Changeup,25.072886297376094,86.0,Slider,16.909620991253643,58.0,Curveball,6.41399416909621,22.0,,,,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.956,0.982,47.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,29.7,38.2,28.2,47.1,82.4,45.0,44.3,4.63,1.093,1.101,0.985,1.0,0.955,0.955,0.98,10.2,8.14,85.0,26.3,F,Lineup unconfirmed,,,,,,
90,2026-09-06,823578,2026-09-06T17:40:00Z,Scheduled,Citi Field,San Francisco Giants @ New York Mets,Home,666182,Bo Bichette,New York Mets,San Francisco Giants,3B,R,No,,140,601,552,146,24,2,15,69,68,40,2,109,0.264,0.313,0.397,0.71,10,40,36,9,1,0.25,0.025,24,98,88,27,4,0.307,0.0408,907,156,3.6,23.3,26.2,28.2,45.4,12.2,25.7,30.9,40.8,5.5,1.9,5.5,53.8,82.5,17.3,0.535,67.9,94.5,113.8,13.6,11.4,4.5,29.1,23.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.9,Weak,0.927,Good,3.8,34.1,93.8,0.567,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.3,16.3,Strong positive regression,Weak Contact-First Profile profile. 3.6% barrel rate; 82.5 mph average exit velocity; 25.7% air-ball rate; 30.9% pull-air rate; 5.5% HR-launch rate.,0.025,0.0261,3.99,4,1,36.8,0.11,10.9,Very recent HR,702885.0,Cesar Perdomo,L,RHB vs LHP,1,0,4.0,2.25,1.0,1,2.25,9.0,2.25,23.0,8.7,26.1,21.7,85.7,30.4,83.7,94.0,109.0,0.641,1.0,32.5,100.0,0.552,3.2,4-Seam Fastball,R,RHB vs LHP,40.9,163,0.274,0.337,0.473,0.81,6,15,27,0.0368,4.7,0.581,8,0.0,7.7,0.125,0,0,0,0/0,,,,,0,0,0,39.8,Slight Pitcher Advantage,Below average,50.0,1,Pitch-level Statcast · last 5 MLB games,58,4-Seam Fastball,53.44827586206897,31.0,Slider,39.6551724137931,23.0,Changeup,6.896551724137931,4.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.965,1.012,42.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,40.9,57.4,32.5,29.0,50.0,45.0,44.3,4.63,1.092,1.011,1.025,1.0,0.927,0.927,0.98,10.03,7.07,84.8,24.1,F,Lineup unconfirmed,,,,,,
91,2026-09-06,823903,2026-09-07T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Washington Nationals @ Los Angeles Dodgers,Away,696285,Jacob Young,Washington Nationals,Los Angeles Dodgers,CF,R,No,,125,424,378,94,19,3,10,52,44,32,8,71,0.249,0.319,0.394,0.713,10,31,26,8,0,0.308,0.0,22,76,65,18,1,0.277,0.0132,497,83,3.7,18.8,37.2,32.2,30.4,19.9,37.6,32.8,33.2,5.7,3.9,5.7,45.9,82.0,16.7,0.463,67.1,93.4,108.7,2.8,10.2,0.2,59.3,22.0,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,22.0,Weak,0.922,Good,3.6,34.3,92.3,0.435,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.67,7.67,Strong positive regression,Weak Contact-First Profile profile. 3.7% barrel rate; 82.0 mph average exit velocity; 37.6% air-ball rate; 32.8% pull-air rate; 5.7% HR-launch rate.,0.0236,0.0254,4.05,56,19,37.8,1.48,148.1,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,40.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,25.7,50.0,45.0,44.2,4.62,0.77,1.0,1.0,1.0,0.922,0.922,1.035,9.91,5.85,73.1,23.9,F,Probable SP unavailable; Lineup unconfirmed,,,,,,
92,2026-09-06,824309,2026-09-06T19:10:00Z,Scheduled,Coors Field,St. Louis Cardinals @ Colorado Rockies,Home,694249,Cole Carrigg,Colorado Rockies,St. Louis Cardinals,CF,S,No,,73,289,253,68,19,4,7,41,39,27,4,63,0.269,0.344,0.458,0.802,11,45,44,11,2,0.25,0.0444,25,103,96,22,2,0.229,0.0194,400,140,3.8,19.0,48.1,25.5,25.5,13.9,25.3,46.1,33.3,6.5,3.9,6.5,44.2,81.4,20.3,0.528,70.2,92.8,109.1,31.4,10.7,6.7,46.9,31.1,Weak,2.0,Pull Power,A-,Elevated power plane,31.1,Weak,0.947,Good,4.3,48.5,92.5,0.525,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.57,8.57,Strong positive regression,Weak Pull Power profile. 3.8% barrel rate; 81.4 mph average exit velocity; 25.3% air-ball rate; 46.1% pull-air rate; 6.5% HR-launch rate.,0.0242,0.0265,4.09,4,1,36.1,0.11,11.1,Very recent HR,681517.0,Kyle Leahy,R,Switch vs RHP,26,26,129.1,3.13,1.31,13,0.9,8.21,2.64,704.0,6.2,29.4,12.8,44.4,29.8,84.1,96.9,114.9,0.58,13.0,28.5,100.0,0.517,2.9,4-Seam Fastball,L,LHB vs RHP,34.2,162,0.244,0.364,0.437,0.801,4,22,29,0.0247,3.7,0.515,288,0.0278,7.1,0.634,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,33.9,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,367,4-Seam Fastball,21.798365122615802,80.0,Changeup,18.52861035422343,68.0,Slider,17.166212534059945,63.0,Curveball,15.803814713896458,58.0,Sweeper,14.713896457765667,54.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.957,0.988,43.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.2,44.6,28.5,40.8,82.4,45.0,44.1,4.61,1.101,0.968,1.035,1.0,0.947,0.947,0.98,10.4,7.85,80.6,26.1,F,Lineup unconfirmed,Sinker,11.989100817438691,44.0,,,
93,2026-09-06,823578,2026-09-06T17:40:00Z,Scheduled,Citi Field,San Francisco Giants @ New York Mets,Home,543760,Marcus Semien,New York Mets,San Francisco Giants,2B,R,No,,122,475,429,93,11,1,14,45,44,39,2,98,0.217,0.283,0.345,0.628,11,42,35,9,0,0.257,0.0,24,91,80,18,0,0.225,0.0,611,113,2.3,18.5,50.1,27.4,22.2,16.5,28.7,55.6,28.0,4.3,2.5,4.3,63.6,81.4,17.1,0.451,66.4,92.4,106.2,2.9,6.6,1.0,56.8,23.8,Weak,2.0,Pull Power,A,Excellent HR swing plane,23.8,Weak,0.927,Good,0.0,60.0,92.0,0.363,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.62,4.62,Strong positive regression,Weak Pull Power profile. 2.3% barrel rate; 81.4 mph average exit velocity; 28.7% air-ball rate; 55.6% pull-air rate; 4.3% HR-launch rate.,0.0295,0.03,3.81,80,24,30.6,2.61,261.1,Very long drought,702885.0,Cesar Perdomo,L,RHB vs LHP,1,0,4.0,2.25,1.0,1,2.25,9.0,2.25,23.0,8.7,26.1,21.7,85.7,30.4,83.7,94.0,109.0,0.641,1.0,28.0,100.0,0.495,3.7,4-Seam Fastball,R,RHB vs LHP,35.4,129,0.223,0.31,0.339,0.649,3,14,27,0.0233,3.7,0.553,8,0.0,7.7,0.125,0,0,0,0/0,,,,,0,0,0,35.7,Slight Pitcher Advantage,Below average,50.0,1,Pitch-level Statcast · last 5 MLB games,58,4-Seam Fastball,53.44827586206897,31.0,Slider,39.6551724137931,23.0,Changeup,6.896551724137931,4.0,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.956,1.012,41.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.4,57.4,28.0,38.0,50.0,45.0,44.1,4.61,0.758,1.011,1.025,0.94,0.927,0.871,1.06,10.95,6.03,84.3,29.5,F,Lineup unconfirmed,,,,,,
94,2026-09-06,823903,2026-09-07T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Washington Nationals @ Los Angeles Dodgers,Home,687221,Dalton Rushing,Los Angeles Dodgers,Washington Nationals,C,L,No,,78,250,221,55,12,0,12,37,36,23,5,73,0.249,0.332,0.466,0.798,4,5,4,0,0,0.0,0.0,4,5,4,0,0,0.0,0.0,289,4,7.3,26.6,52.3,26.2,21.5,14.2,30.4,47.7,33.2,6.6,4.5,6.6,57.1,83.5,19.2,0.637,70.5,95.9,111.5,14.2,13.8,3.9,51.3,37.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.8,Below Average,0.966,Good,0.0,0.0,93.3,0.023,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.01,6.01,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 83.5 mph average exit velocity; 30.4% air-ball rate; 47.7% pull-air rate; 6.6% HR-launch rate.,0.048,0.0428,3.99,7,5,18.4,0.38,38.0,Recently homered,674841.0,Andrew Alvarez,L,LHB vs LHP,21,13,90.2,3.47,1.31,5,0.5,8.54,4.07,447.0,3.1,26.0,10.3,36.6,26.8,82.5,95.8,116.5,0.512,5.0,70.5,100.0,0.793,10.1,Curveball,L,LHB vs LHP,27.8,66,0.22,0.303,0.356,0.659,1,5,19,0.0152,4.1,0.497,108,0.0185,3.3,0.526,0,0,0,0/0,,,,,0,0,0,47.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,399,Curveball,35.08771929824562,140.0,4-Seam Fastball,27.318295739348372,109.0,Sinker,16.040100250626566,64.0,Slider,12.280701754385966,49.0,Changeup,9.273182957393484,37.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.041,0.956,50.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,27.8,27.1,70.5,10.6,50.0,45.0,44.1,4.61,1.0,0.904,0.985,1.0,0.966,0.966,1.0,16.02,8.76,70.3,26.1,F,Lineup unconfirmed; Limited recent games,,,,,,
95,2026-09-06,824065,2026-09-06T18:10:00Z,Scheduled,Kauffman Stadium,Toronto Blue Jays @ Kansas City Royals,Home,695600,Carter Jensen,Kansas City Royals,Toronto Blue Jays,C,L,No,,133,533,466,107,28,2,22,67,67,58,3,150,0.23,0.315,0.44,0.755,11,51,41,14,5,0.341,0.098,24,101,82,19,6,0.232,0.0594,637,113,7.0,26.9,52.0,19.0,28.8,20.8,30.1,41.8,28.4,7.6,5.5,7.6,58.6,84.8,21.7,0.64,71.9,96.8,112.5,32.5,12.3,8.4,45.7,39.3,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,39.3,Below Average,0.97,Good,8.8,43.2,98.4,0.751,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.36,17.36,Strong positive regression,Below Average Contact-First Profile profile. 7.0% barrel rate; 84.8 mph average exit velocity; 30.1% air-ball rate; 41.8% pull-air rate; 7.6% HR-launch rate.,0.0413,0.0396,3.99,7,2,21.2,0.33,33.0,Very recent HR,681293.0,Spencer Arrighetti,R,LHB vs RHP,20,18,99.0,4.82,1.34,15,1.36,8.82,5.0,507.0,4.7,20.3,16.2,43.3,31.6,81.8,93.5,109.4,0.551,15.0,33.3,99.9,0.535,4.4,Curveball,L,LHB vs RHP,47.0,378,0.229,0.317,0.476,0.793,19,44,105,0.0503,6.0,0.601,262,0.042,5.4,0.618,6,4,2,2/4,0.5,0.667,1.25,1.917,1,2,1,45.8,Neutral Matchup,Average,65.0,5,Pitch-level Statcast · last 5 MLB games,320,Curveball,35.9375,115.0,4-Seam Fastball,32.5,104.0,Sinker,9.375,30.0,Sweeper,9.375,30.0,Cutter,6.875,22.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.967,0.972,52.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.0,33.1,33.3,57.7,50.0,45.0,44.0,4.6,1.35,1.042,1.025,1.0,0.97,0.97,0.98,14.88,11.01,85.0,31.1,D,Lineup unconfirmed,Changeup,5.9375,19.0,,,
96,2026-09-06,824309,2026-09-06T19:10:00Z,Scheduled,Coors Field,St. Louis Cardinals @ Colorado Rockies,Home,664954,Brett Sullivan,Colorado Rockies,St. Louis Cardinals,C,L,No,,75,208,190,46,13,1,7,22,31,13,1,35,0.242,0.29,0.432,0.722,5,16,14,5,0,0.357,0.0,16,54,47,13,3,0.277,0.0556,293,79,4.0,22.0,60.2,19.9,19.5,15.3,30.6,63.7,27.9,7.3,6.4,7.3,71.8,82.1,20.2,0.49,67.2,93.6,107.7,5.8,12.2,1.5,56.2,30.6,Weak,2.0,Pull Power,A-,Elevated power plane,30.6,Weak,0.946,Good,5.1,65.4,94.0,0.581,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.37,6.37,Strong positive regression,Weak Pull Power profile. 4.0% barrel rate; 82.1 mph average exit velocity; 30.6% air-ball rate; 63.7% pull-air rate; 7.3% HR-launch rate.,0.0337,0.033,3.99,28,10,27.1,1.03,103.2,Near normal interval,681517.0,Kyle Leahy,R,LHB vs RHP,26,26,129.1,3.13,1.31,13,0.9,8.21,2.64,704.0,6.2,29.4,12.8,44.4,29.8,84.1,96.9,114.9,0.58,13.0,17.5,100.0,0.401,3.2,4-Seam Fastball,L,LHB vs RHP,38.6,154,0.225,0.273,0.444,0.716,7,10,29,0.0455,4.2,0.47,288,0.0278,7.1,0.634,0,0,0,0/0,,,,,0,0,0,33.5,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,367,4-Seam Fastball,21.798365122615802,80.0,Changeup,18.52861035422343,68.0,Slider,17.166212534059945,63.0,Curveball,15.803814713896458,58.0,Sweeper,14.713896457765667,54.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.935,0.988,46.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.6,44.6,17.5,48.9,82.4,45.0,44.0,4.6,0.98,0.968,1.025,1.0,0.946,0.946,1.0,12.55,8.18,71.2,25.4,F,Lineup unconfirmed,Sinker,11.989100817438691,44.0,,,
97,2026-09-06,824469,2026-09-06T16:10:00Z,Scheduled,Great American Ball Park,Milwaukee Brewers @ Cincinnati Reds,Home,701398,Sal Stewart,Cincinnati Reds,Milwaukee Brewers,1B,R,No,,142,615,545,146,25,0,31,80,106,58,4,131,0.268,0.338,0.484,0.822,11,47,43,14,4,0.326,0.0851,27,117,109,35,6,0.321,0.0513,761,162,6.6,22.3,31.6,29.7,37.0,17.0,29.3,32.9,34.3,7.5,4.1,7.5,60.0,84.5,19.9,0.635,69.9,95.2,111.0,22.9,12.8,5.8,55.9,33.1,Weak,2.5,Contact-First Profile,A,Excellent HR swing plane,33.1,Weak,0.953,Good,5.6,32.0,94.9,0.632,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.55,12.55,Strong positive regression,Weak Contact-First Profile profile. 6.6% barrel rate; 84.5 mph average exit velocity; 29.3% air-ball rate; 32.9% pull-air rate; 7.5% HR-launch rate.,0.0504,0.0474,4.09,19,5,17.6,1.08,108.1,Near normal interval,690986.0,Kyle Harrison,L,RHB vs LHP,22,22,107.0,3.45,1.2,19,1.6,10.93,2.44,609.0,4.1,19.0,14.0,41.2,34.8,81.9,92.9,115.0,0.544,19.0,51.4,99.9,0.698,5.3,4-Seam Fastball,R,RHB vs LHP,52.9,151,0.282,0.377,0.504,0.881,8,19,34,0.053,7.7,0.676,320,0.0562,5.0,0.568,0,0,0,0/0,,,,,0,0,0,51.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,426,4-Seam Fastball,55.63380281690141,237.0,Slurve,33.333333333333336,142.0,Changeup,7.511737089201878,32.0,Sinker,3.5211267605633805,15.0,,,,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.003,0.966,48.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.9,28.3,51.4,32.9,71.6,45.0,43.9,4.59,1.19,1.08,1.025,1.0,0.953,0.953,1.0,18.01,13.27,85.0,37.2,D+,Lineup unconfirmed,,,,,,
